576,57,3.468607,1012606184
548,76293,3.165512,1285807709
188,953,3.377050,1230361942
581,4886,4.038857,1155484618
469,1997,3.349462,1296197034
593,1371,3.797682,995421702
653,49286,4.248445,1440265591
178,442,3.335205,907380203
650,364,4.548603,834424884
283,1097,4.089110,1111611848
214,1275,3.412574,1462639102
548,4927,3.412500,1053171780
243,380,4.883145,956683116
53,8368,4.635969,1231767956
192,161,3.592057,839925587
214,8870,2.366563,1462644086
103,3179,3.987333,957893972
473,903,4.002375,939072776
497,315,2.719055,834060790
176,276,3.409484,1052836139
73,4025,2.946881,1461784048
548,91658,3.942076,1372000086
413,1769,2.490613,993089991
248,1270,4.406030,953271023
472,39446,3.602974,1251234851
620,225,2.905196,831921914
593,785,4.708344,995420733
248,915,4.003108,953100371
625,4084,2.595552,1019124686
453,193,1.935306,976427569
467,2355,4.080789,944979562
354,6333,2.888643,1112268983
381,8910,3.458747,1133970715
501,4025,3.340389,1228963424
440,4370,2.193775,1041114349
196,2568,2.218423,977724492
76,2167,3.426093,1165607133
161,1135,3.851484,974257516
645,608,5.000000,944934043
479,356,4.424658,1446621713
22,1222,4.459496,853851222
41,68157,4.758398,1466993490
243,368,4.254584,956684438
295,7303,3.601746,1119922983
295,1088,4.347355,1055278624
391,733,3.480935,867072841
597,466,3.565299,1139402969
16,4621,1.850440,997937575
481,1920,3.662544,1272665583
562,1198,3.902270,1172695997
313,3253,3.146542,959933947
564,74458,3.697577,1438374877
106,7836,3.449782,1086272346
597,1208,4.133706,1138658311
403,79224,3.624677,1467617551
554,1304,4.944703,1423010992
91,1552,3.331346,875517306
469,5669,3.513534,1296196947
655,480,4.506907,1145391789
606,4040,2.782055,980176812
403,87520,3.579647,1462946218
286,3695,3.000559,965089335
120,2769,3.113810,989622527
595,1197,3.913368,938947985
588,1131,4.216758,1112055598
16,59315,2.435000,1216576545
31,1732,3.427822,945122710
207,1957,3.712711,900784241
469,2028,2.686276,1296195573
158,2858,4.156027,1292540589
565,2876,3.258565,974714026
96,2109,4.163148,1019022736
381,122904,2.698241,1460162747
132,4034,4.764743,992232012
23,1682,3.028825,1131663443
472,5299,3.697168,1273433502
284,6711,4.113102,1114525026
458,4351,2.467022,1471387558
21,344,1.956914,1238729802
9,6879,3.801670,1154400253
57,21,2.632772,1470350794
323,2076,3.741061,974698728
160,3037,4.043621,1183519404
331,1172,3.763543,948575236
611,3752,2.719050,1348595166
210,494,2.690383,1265780066
24,1208,4.222681,1148670275
20,1218,3.917681,855192385
245,8361,4.036532,1448175944
441,344,3.614901,835336972
312,1268,3.077147,897488961
347,2011,3.332142,1159734795
347,5219,3.588286,1044650979
182,2003,4.430756,1154542815
16,2005,3.559650,997938630
648,2278,4.111345,947292818
431,1197,4.926577,1111489266
530,7493,3.612904,1099195801
408,4021,4.138742,978801610
18,247,3.623542,1127471027
421,953,4.250643,892820960
312,2470,2.922065,1076969290
637,562,4.293855,855227547
14,531,3.298774,1331379483
543,4973,3.608701,1424965333
389,8464,3.602547,1087093182
381,6934,3.589978,1068327357
427,60514,3.374016,1310388086
440,1079,3.406200,1041115125
510,2081,2.588497,939471469
248,648,3.139007,953102465
625,81845,2.901323,1328370855
356,858,3.603509,1130104975
469,356,2.587604,1296195502
254,3174,3.328143,1215832366
443,7979,4.157550,1227967887
176,4700,2.840674,1052883635
471,2867,3.289721,1234089747
325,1200,4.337639,1451524345
387,2959,4.042174,1047112848
408,628,3.985171,962647553
283,1777,2.493288,1111493068
381,140928,3.072558,1457978987
196,973,3.395263,977743706
214,30793,3.145967,1462640634
151,6539,3.528841,1113907082
476,70336,2.551133,1447778590
573,81845,4.315086,1436465743
606,2870,2.823656,980175138
127,455,2.945213,833287220
16,83270,2.619048,1361078285
625,2001,2.790250,1164622247
395,529,2.920741,1297524846
103,2973,3.440825,956599061
125,7438,3.381575,1147862207
548,67193,3.214021,1291481406
216,1085,4.196550,860561158
595,1394,5.000000,938947869
33,31,3.657440,834828440
78,2640,2.745921,1163219366
96,3877,3.777546,1016317856
295,30816,3.750635,1105648036
112,339,3.238041,1097432349
112,216,3.269803,1097431678
8,10,2.570019,851869035
84,1653,4.171829,1156205019
73,778,3.654091,1461784481
456,296,3.548176,1110395545
300,52831,4.164286,1344182923
565,1748,4.111226,974712821
158,551,3.387619,1293016220
111,590,4.685864,840100360
200,79592,3.562970,1310044593
321,924,3.684256,1424366900
604,784,2.528826,868481795
206,73017,4.422848,1442890281
206,41571,3.319404,1442152412
548,8191,3.237157,1096856982
74,4447,2.707449,1255608385
382,3994,3.360846,1018646724
548,109205,3.506645,1392653890
283,736,3.234116,1111493942
41,68954,4.380875,1466993409
153,68954,3.858617,1335900872
653,628,4.305332,1439584168
131,1288,3.240176,1138998045
424,3386,4.150840,1353690039
254,3897,4.387005,1215831685
563,344,3.888011,1167428749
301,3623,3.969778,1108045250
248,527,4.170263,953189299
551,47,4.141739,942669480
565,248,3.478134,974716363
413,370,1.778223,993091164
37,590,3.044610,847056510
58,1589,3.842547,907762832
549,141,3.070251,857405395
227,6942,3.144391,1243762849
484,1682,3.236339,1465387384
117,47,4.447891,1163454737
427,55052,3.483713,1216014601
201,53996,3.702973,1438021378
381,150,3.724406,1115007153
609,1500,3.669055,958824969
57,3210,3.233703,1470350982
625,3526,2.920789,1019127569
329,2096,3.801050,1147997726
538,261,4.282603,879503350
381,5293,2.928166,1032798486
565,1794,3.442583,974833400
481,8360,3.835760,1339283435
638,2746,4.496595,1231346491
20,1233,4.491273,855191740
196,2019,3.884593,975416836
103,1036,3.846952,959976817
73,4878,3.351828,1461783905
57,6796,4.088651,1467008087
295,761,3.517692,1090423342
4,48783,3.555849,1298862361
170,274,3.973887,1234227686
64,5349,4.214695,1079098282
312,1608,3.584704,898007806
657,2987,5.000000,986244044
381,45732,2.594952,1170696097
24,1962,3.252572,1148728767
233,3066,3.744642,955085965
467,36,3.491911,945317020
191,3298,4.138882,975693657
386,173,3.078804,836679288
606,1177,3.142441,980176990
596,535,4.256058,965077067
625,94919,2.927660,1346065679
120,1676,3.029607,913050553
548,116799,3.058216,1428155178
382,1485,2.002511,1018646488
571,356,3.951262,1475783279
218,3635,4.462206,1108160194
379,114265,3.268116,1443293076
112,4954,3.450788,1098045051
383,58889,3.333333,1371771812
443,4516,3.969582,1227917576
476,88812,2.441655,1447256017
462,1127,3.534193,1091958692
295,619,3.623756,1061481899
24,8910,3.674182,1148778304
461,2502,4.476212,1072836617
274,105593,4.128591,1466945121
464,5540,3.754417,1051643749
479,5995,4.580108,1446621644
548,6419,3.475820,1055595688
150,47,2.441275,1436922267
510,1631,3.323670,979260578
202,527,4.541410,1110498225
282,593,4.382292,1113685084
35,581,4.827177,973747385
385,44191,4.012143,1160947088
482,288,4.991208,1437005927
575,4701,2.947772,1232915046
288,130490,4.305264,1469161834
655,225,4.688381,1145392128
74,7308,3.262678,1474614697
381,4226,4.574422,991669535
29,110,3.559525,938944407
295,5337,3.666743,1047074130
549,58,2.810298,857405496
659,1810,4.352820,941488782
69,6218,3.519441,1194744481
316,6057,2.111127,1046663775
293,1101,3.665779,1140049846
586,933,4.276465,975363199
359,2381,0.706827,957795531
586,266,4.898717,975361825
27,500,3.279113,1360088125
347,3033,3.595775,1044651008
272,1230,4.464776,1107784952
432,150,3.773429,1165548458
288,3494,4.457125,1470168569
314,7439,3.274501,1105353856
474,377,4.495072,1425645567
548,85414,4.039476,1371222273
548,3507,3.376973,978953566
576,954,4.038071,1012604449
473,1299,4.222020,939691164
92,1196,4.715468,1448798104
530,1225,3.454074,960053081
16,104,2.030667,1093070113
462,1485,2.915754,1090907338
533,733,3.691921,1076971967
665,71106,3.859204,1343764004
146,110,5.000000,845421721
406,3171,3.573687,1061362223
383,2036,3.029214,1371829742
293,6863,4.237341,1140049740
166,8665,2.694290,1111479979
502,60072,4.199134,1283139023
602,70286,4.098778,1270254469
473,49272,4.136342,1165517959
625,3508,3.594114,1019133316
16,1259,2.527766,997938917
513,3578,4.245525,1433818890
519,2941,2.839975,945362317
196,1772,1.943036,978700726
565,373,3.508482,974713644
120,735,3.762182,952583624
121,1517,4.440405,1125350568
359,915,4.815937,957479306
243,2145,3.662021,956687231
647,813,4.080045,953450886
625,57640,3.409421,1374940238
596,1289,4.678549,965230819
233,126,3.177893,955088485
233,3405,3.886446,955092565
242,595,3.280760,847339439
653,3914,4.361131,1439586299
214,7153,3.414151,1462633907
606,261,4.216525,980197670
264,2006,2.960156,1117842349
548,8781,3.115878,1131634907
269,2,3.639508,1314894727
548,161,3.260647,1021100453
625,86593,3.009563,1349117163
578,2987,4.611869,1111475566
369,2628,3.228620,962591805
354,1240,3.571447,1162168846
504,356,4.164537,1432365753
453,516,2.559137,976421014
214,56801,2.391840,1462636660
518,185,4.371780,846449928
625,8983,2.841579,1145042155
151,2701,1.869975,1140424450
389,2278,4.138594,946522793
625,135569,2.797443,1469050657
56,802,3.535117,855927315
31,3269,2.745954,951009046
379,106438,3.246699,1443292420
381,2424,3.165721,949367869
404,247,3.856752,850779543
204,541,4.212589,1226321444
381,7502,3.588827,1304471638
31,1358,4.767105,945113981
548,4495,3.243240,1030464554
389,1215,4.117916,946520615
616,466,3.539529,1408780287
498,1150,3.897796,940364481
670,3326,3.265125,1015829081
329,1721,2.795340,1148006128
164,344,2.017033,1390767810
356,3409,3.053731,1130106109
112,4308,4.274307,1098374167
151,2990,3.173878,1114309060
294,3911,2.665013,1064616386
206,31221,2.728935,1442152533
627,2707,3.726155,974768877
31,5125,3.628205,1012830712
213,1517,2.934308,1218403299
359,3543,3.658969,957479973
86,292,3.800067,837507117
213,8998,3.240072,1228797119
523,3039,3.109816,1391353767
467,2501,4.911300,944898002
385,6709,2.805872,1154550243
397,786,3.466680,838804170
548,3194,3.574777,1067207663
314,3176,4.202161,1101033050
403,63859,3.492797,1462946142
597,6874,4.409134,1138659493
213,69844,3.444745,1260704910
62,26662,3.543519,1216050266
408,50,4.801735,962646253
151,8493,3.300121,1114306172
313,3006,3.597155,959931078
406,2302,3.619455,1097698290
292,7386,4.542046,1111488895
70,3791,4.305755,1348153799
467,2739,4.158814,945010270
221,3127,3.373664,1014306911
57,54001,4.524542,1467005323
233,1373,3.414339,955087688
22,1175,3.960437,853851089
421,1224,4.403141,892820870
235,1235,4.177167,1213851075
510,1244,4.729785,1093278062
119,2668,3.636875,951009230
585,3285,3.596607,1271763721
158,235,4.456789,1291599967
265,1296,4.009960,995664905
487,48774,3.426619,1464121553
209,7502,4.321208,1402191603
72,1617,4.430383,974659023
578,780,3.715214,1111475148
564,70286,3.740673,1403260316
381,2683,3.153233,956018176
215,1302,3.715381,978417948
611,2717,4.130621,1348595057
253,7,3.755438,869101615
7,8874,3.672393,1108134521
312,3468,3.457789,1077052008
60,3751,3.231160,1144756109
118,82527,3.931482,1320637762
312,920,4.136268,898526635
74,8874,3.757143,1348568180
616,69481,3.783661,1425503866
625,116799,2.602954,1451567453
476,37386,1.343382,1447327450
280,296,3.296301,838231079
233,2671,4.311782,955090850
374,2528,2.792744,939235206
660,247,2.988802,834598355
385,2193,4.192907,1153501613
16,524,2.321488,1166586387
407,4329,4.204153,1447952575
532,3791,3.369412,1244308218
515,766,4.204688,853893166
70,2136,3.199351,1348153829
74,5673,3.679337,1337591896
120,1287,4.070685,913232524
501,480,2.315843,1228946663
586,3462,4.884996,975362198
494,1772,3.055871,954684794
387,3268,1.871442,1047027988
166,832,1.972765,1111981626
598,910,4.413546,940708456
372,587,2.938687,1462741796
364,1690,3.017955,942346590
454,3996,3.849175,994622751
503,52,4.585584,861302194
240,435,2.226205,991862480
343,2971,4.383642,945124802
372,84392,3.793686,1462736159
300,6730,4.175725,1344189016
237,946,4.609849,1109969559
160,150,4.121714,1183519814
549,1036,4.579513,857406576
645,2428,2.300383,944933351
190,2333,2.837682,968093085
586,1066,4.412701,975362967
356,2028,4.288822,1130104473
392,515,3.988007,891533055
382,218,3.335793,1018682944
565,1518,3.297539,974714563
631,858,4.251640,1443807838
57,55805,3.651268,1467003527
576,2184,3.324608,1018058000
608,3210,3.521871,1113406599
625,1729,3.001111,1019132386
213,70599,2.892159,1260688196
506,55052,3.398505,1340413352
387,3114,2.685583,1047113105
109,364,3.618537,843302154
195,356,3.551553,848098235
581,6947,3.334946,1165900254
112,6638,3.645984,1097432077
152,288,4.102841,847296748
248,2746,3.315874,953271323
666,3534,2.930050,1010198050
137,5378,4.201114,1405977563
372,60950,3.750760,1462745710
130,736,2.960492,965328135
179,919,2.967712,1437424660
277,153,2.978904,1321812623
476,91094,3.287186,1447255881
78,1704,4.088828,1183844513
469,5673,3.176937,1296197495
428,4878,4.611330,1004906303
389,5508,3.559300,1030999212
296,318,3.776649,1100129621
356,454,3.303091,1130105694
484,1210,4.304852,1465387290
502,81535,3.857595,1298260532
313,2599,4.478547,959933171
479,1527,3.842926,1446622660
31,3804,3.961184,968788764
515,1376,3.323302,853895670
158,37731,3.671565,1292893813
562,924,4.123186,1172695223
435,281,3.929439,886375700
398,71530,3.515852,1268904774
453,635,3.395916,976422582
519,1261,4.076226,945363973
354,32029,2.339969,1127049290
406,4420,3.438929,1061360689
14,7361,3.284122,1331380159
9,110,3.997997,1154473268
214,4014,3.442391,1462637895
581,4499,3.442497,1167163635
131,1275,3.939147,1138999930
458,1617,3.096037,1471384562
593,3717,4.461527,995420037
423,3007,4.638144,980859698
453,2829,3.599481,976420993
120,1317,3.502618,913050333
565,149,4.188925,974842655
91,81,3.591308,875520409
151,2707,3.427347,1114310351
381,592,3.630895,1053103704
389,527,4.772835,946509889
381,34334,3.009223,1148314797
95,3471,3.544894,1291780906
3,223,3.720429,835355749
21,7153,3.497753,1224043033
655,256,3.461740,1145392546
74,3252,3.596028,1267705304
625,1198,4.173220,1019124147
42,1240,3.562555,1093886838
233,1209,3.996905,955086564
384,34,3.796589,852810527
16,4235,3.071602,997937713
422,160,2.683799,835170225
389,356,4.090543,973840479
190,2701,2.102225,968093403
581,3593,1.565203,1273519247
300,71494,4.121827,1344189209
59,1225,4.108173,961127896
31,4489,3.688216,1039066779
285,62,2.814285,853878869
453,2120,3.373051,976420886
199,1273,3.304884,1068822696
476,102445,3.265728,1447239656
498,1097,2.967154,940364445
464,4993,4.586508,1049913589
190,2580,3.195022,968093085
413,344,3.914565,993089460
588,930,4.039848,1111360673
156,908,4.471283,943350749
588,3006,4.256834,1111368210
431,349,3.458943,1172908489
554,71535,4.249440,1423011745
95,2423,3.035530,1291777298
103,1252,4.714446,956598547
469,1367,2.565208,1296189597
428,1610,3.895204,943193215
242,2,2.908315,847339662
473,5902,4.358638,1075915870
415,2962,2.766275,1039390474
201,2028,3.886568,1437933564
554,79553,3.943022,1423010394
104,6996,2.833168,1117751234
462,364,3.486589,1091049697
562,3034,3.177209,1172696345
49,85774,3.629465,1367724708
443,1923,4.021399,1227920217
417,225,3.001669,841446722
562,5872,3.479039,1172766277
565,2580,4.101300,974711243
428,2858,3.963646,939332587
353,32,3.981970,1420521602
314,1090,3.329776,1101033011
380,110,3.954625,1378180018
200,33558,3.620930,1229285008
363,27821,3.898137,1218566855
343,1265,3.584504,945123604
665,109487,4.228880,1441100696
71,52,4.433743,853954401
20,1344,3.701056,855192636
597,1222,3.705467,1138659491
581,104,3.338004,1165900726
83,296,4.077197,835973380
403,2918,4.417174,1443424373
548,7040,3.670975,1071595982
135,3948,3.597031,1361246072
68,198,3.577862,854714394
339,350,2.872530,841656557
519,552,3.033301,945369783
215,2915,3.409945,978417916
515,1257,4.111770,854116076
530,348,3.872749,959966045
666,168,3.147243,995232660
229,1220,4.554485,1449334010
477,3623,1.425872,971879378
462,1537,2.860121,1090908587
462,1748,2.893347,1090907567
300,4450,4.285804,1344183002
74,4343,1.484832,1255596208
214,2193,2.174069,1462635387
24,1078,3.734097,1148778808
571,48774,4.343325,1475786239
565,447,3.515306,974837361
357,994,2.393908,1168393727
73,4995,3.076875,1461783881
32,7361,4.405982,1273542961
548,66934,3.559586,1260618718
465,10,4.276290,829911793
131,1527,3.435037,1138998269
588,296,4.156811,1111347136
106,1370,3.573481,1086960509
494,509,4.283651,954685352
24,4267,3.653953,1148778637
431,5618,4.793307,1111579074
88,663,2.988490,858623335
416,434,3.990164,848984796
476,70286,3.520685,1447239354
196,1222,3.421791,975417065
18,1193,4.449156,1127469556
379,5991,2.768313,1443625615
241,1288,4.618534,1098940479
388,3548,4.201711,974670100
523,81932,3.586244,1391350429
521,1358,4.494833,1142024143
520,3307,4.541821,1463338910
469,5872,2.366191,1296198424
92,59369,4.375759,1448798219
434,54997,4.335727,1417930369
573,61024,3.646208,1436779885
31,6234,3.958256,1048704049
156,1396,3.330112,943350366
460,648,3.264096,859210690
177,5903,3.686615,1340917181
438,590,4.242932,831691372
569,253,3.671037,835002305
233,2025,3.938440,955093330
100,17,4.339633,938586999
585,527,4.587429,1271762696
9,4993,3.924884,1154464819
158,82242,3.207317,1295146250
16,4223,2.371588,997937775
548,91610,3.438427,1323606101
562,593,4.069005,1172695985
313,2331,3.921167,959933537
271,6537,3.695584,1469306137
24,3100,3.709675,1148728895
103,3508,4.529056,957895708
34,2507,3.235294,1032766463
111,736,4.235279,840100695
527,50872,4.163708,1428641066
453,4191,3.212576,989110944
364,1088,3.562737,942345287
343,2988,4.258371,945123680
90,1214,4.793057,1257620544
147,1831,3.218038,1256070809
260,1005,3.230355,949948831
389,1299,4.721900,946509990
489,3949,4.258731,1308939626
483,2901,4.093953,949292302
528,778,4.523745,1281233941
625,1374,3.296801,1019123880
345,1300,4.175233,850726036
581,4642,3.268679,1155617375
614,6650,3.881579,1208297961
469,661,3.007596,1296197346
244,2717,2.903507,1094227078
273,94777,3.918104,1453588079
31,5445,3.206682,1024891611
351,1240,3.753554,1003179997
581,6350,3.819494,1155617729
462,434,1.239857,1091958494
389,1876,3.395763,946521065
194,3114,3.411416,971215982
78,586,2.503088,1183920099
276,71535,4.562979,1345335907
303,186,2.752451,843793164
188,2356,3.866813,1233450018
433,2959,4.366652,1138382850
151,3753,3.354388,1113907398
469,68157,3.455470,1296196663
389,1466,4.041028,946522725
149,3730,4.504190,1059604436
473,2726,4.102279,940539221
472,2710,4.041563,1242510718
381,1777,4.055271,1151120513
429,79132,4.105909,1304132079
84,2406,3.638428,1156205072
304,8169,3.795143,1299438027
305,6934,3.104441,1352655901
78,7147,4.092352,1163005091
233,1358,4.452842,955092479
74,1920,2.770039,1255596503
548,3347,3.889038,1053171599
365,3948,2.099591,1444529207
599,4734,3.708769,1008571151
476,46723,3.239002,1447072649
519,2668,3.701709,945367229
535,303,3.176128,973376255
601,2096,4.582722,1431958441
18,1255,3.843939,1127472442
74,2076,3.482978,1255503604
610,5481,1.982909,1029869771
204,44761,3.750982,1226321663
458,2947,2.296587,1471386403
432,8636,3.033559,1140454343
385,19,3.396006,1153417956
510,5902,3.788735,1093277258
469,110,3.738960,1296195515
316,5880,1.841578,1046663682
282,7941,4.038464,1113684719
655,6539,5.000000,1145390212
100,2126,3.475353,938585869
289,316,4.186386,845862175
453,100,2.660790,976420764
57,32587,4.061760,1469154890
84,1920,4.289156,1156205568
473,4029,3.850807,1158605083
606,1380,3.970772,980180654
628,1485,2.669601,1201389246
103,417,3.869022,958249107
609,541,5.000000,939361579
453,1597,2.902408,976424099
469,5064,2.842389,1296193249
96,778,3.652196,1016317192
217,2918,4.730849,1095792527
351,4816,3.749971,1010430774
343,58,4.685786,945123389
135,2289,3.899314,1361244842
21,6385,3.137651,1238730960
89,36,3.668456,1239758454
424,77907,3.463576,1353701649
502,1148,3.815803,1283138070
214,173,2.313066,1462638554
95,47099,3.834434,1292392505
96,4681,4.040991,1025556197
162,454,4.063770,837629488
57,3039,3.674330,1467006042
389,2169,3.150813,973840335
453,19,2.113090,976427428
490,2700,4.173518,944961222
380,3717,3.042093,1378179695
581,3972,3.332811,1168658500
38,912,3.990398,981308213
548,3545,4.056651,1073215458
389,2250,3.719122,946529090
428,6945,3.985199,1110945213
565,3730,4.073901,974710334
24,40819,3.714137,1148671278
162,457,3.527629,837629427
43,356,3.904850,1473258274
16,3787,2.797403,997937795
565,2659,3.346782,974833079
298,3421,3.922294,1318705985
588,1221,4.089554,1111287930
581,435,2.675915,1167158760
407,7153,4.507415,1447951493
246,1358,4.316969,1012187337
576,2882,2.604409,1012593044
368,3623,3.449442,967059959
112,5013,3.046899,1098374091
82,4144,4.122176,1307172241
453,500,4.462220,976422542
255,194,3.911088,845157685
606,3724,3.257843,980176226
666,516,3.143653,993347047
441,273,3.119915,835337370
30,2384,1.828322,1313925639
31,296,3.926192,994439589
31,2146,3.727033,945295052
23,3033,3.191659,1131664474
11,1089,3.774032,942766420
151,3955,2.784273,1114309240
